sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,product_online,tax_class_name,visibility,price,special_price,url_key,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
CBB-11018,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Women/PRODUCTS/CONDITION/LEAVE-IN,Default Category/Categories/Women/PRODUCTS/MOISTURIZE/LEAVE IN,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc,UAE",Curls - Blueberry & Coconut Hair Milk,1,Taxable Goods,"Catalog, Search",6.25,,curls-blueberry-coconut-hair-milk,"4/3/23, 9:24 AM","6/20/24, 11:45 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=859776000277,featured=No,hair_concern=Glycerin Free|Protein Free,hair_type=Curly Hair|Coily Hair,how_to_use=<p>Apply Blueberry & Coconut Hair Milk to wet or dry hair whenever moisture and conditioning is needed when styling your natural hair. Works great paired with any CURLS styling gels or creams.</p>,ingredients=Water, Cetearyl Alcohol, Behentrimonium Methosulfate, Octyl Palmitate, Certified Organic Coconut Oil, Cetrimonium Chloride, Glyceryl Stearate, Certified Organic Blueberry Seed Oil, Certified Organic Coconut Milk, Certified Organic Sunflower Seed Oil, Stearic Acid, Cetyl Alcohol, Panthenol, Certified Organic Blueberry Seed Extract, Certified Organic Chamomilla Flower Extract, Fragrance, Phenxoxyethanol, Caprylyl Glycol,mgs_brand=CURLS BLUEBERRY BLISS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/b/l/blueberry_bliss_blueberry_and_coconut_hair_milk.png,,,,,,,,,,,,,,
CBB-11018,ar,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBB-11026,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Women/PRODUCTS/CONDITION/LEAVE-IN,Default Category/Categories/Women/PRODUCTS/MOISTURIZE/LEAVE IN,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc,UAE",Curls - Blueberry Bliss Reparative Leave In Conditioner,1,Taxable Goods,"Catalog, Search",5,,curls-blueberry-bliss-reparative-leave-in-conditioner,"4/3/23, 9:24 AM","6/20/24, 12:20 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=859776000208,featured=No,hair_concern=Glycerin Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,ingredients=Purified Water, Behentrimonium Methosulfate, Cetearyl Alcohol, Cetyl Alcohol, Certified Organic Blueberry Fruit Extract, Certified Organic Coconut Oil, Glycereth-26, Sorbitol, Certified Organic Aloe Barbadensis Leaf Juice, Hydrolyzed Quinoa, Silk Amino Acids, Certified Organic Chamomile Flower Extract, Fragrance, Phenoxyethanol, Caprylyl Glycol,mgs_brand=CURLS BLUEBERRY BLISS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/8/1/810110850293_3_.png,,,,,,,,,,,,,,
CBB-11017,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/PRODUCTS/REFRESH/REFRESH\/DETANGLING SPRAY","base,gcc,UAE",Curls - Aloe & Blueberry Juice Curl Moisturizer,1,Taxable Goods,"Catalog, Search",5.5,,curls-aloe-blueberry-juice-curl-moisturizer,"4/3/23, 9:24 AM","6/20/24, 11:50 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=859776000284,featured=Yes,hair_type=Wavy Hair|Coily Hair,how_to_use=<p>Apply Aloe & Blueberry Juice Curl Moisturizer to wet or dry hair whenever moisture and conditioning is needed. Great prepping product to apply before&nbsp;styling, twisting, braiding or creating updos.</p>,ingredients=<p>Water, Certified Organic Aloe Barbadensis Leaf Juice, Glycerin, Polysorbate 20, Polysorbate 80, Certified Organic Blueberry Fruit Extract, Certified Organic Camellia Sinensis Extract, Certified Organic Chamomilla Recutita (Matricaria) Flower Extract, Certified Organic Pomegranate Seed Extract, Certified Organic Blueberry Fruit Oil, Silk Amino Acids, Beantree, Guar Hydroxypropyltrimonium Chloride, Cocos Nucifera (Coconut) Water, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Potassium Sorbate, Phenoxyethanol, Fragrance, Tetrasodium EDTA, Citric Acid</p>,mgs_brand=CURLS BLUEBERRY BLISS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/l/aloe_and_blueberry_curl_moisturiser.png,,,,,,,,,,,,,,
CBB-11024,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/PRODUCTS/CONDITION/DEEP CONDITIONER,Default Category/Categories/Women/PRODUCTS/TREAT/DEEP CONDITIONING MASK,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@curlswithhafsa","base,gcc,UAE",Curls - Blueberry Bliss Reparative Hair Mask,1,Taxable Goods,"Catalog, Search",6.25,,curls-blueberry-bliss-reparative-hair-mask,"4/3/23, 9:24 AM","6/20/24, 12:25 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=859776000222,featured=Yes,hair_type=Wavy Hair|Curly Hair|Coily Hair,ingredients=Purified Water, Glycine Soja (Soybean) Oil, Octyl Palmitate, Cetearyl Alcohol, Behentrimonium Methosulfate, Glyceryl Stearate, Behentrimonium Chloride, Polysorbate 60, Cetyl Alcohol, Certified Organic Blueberry Fruit Extract, Certified Organic Anthemis Nobilis (Chamomile) Flower Extract, Certified Organic Hydrolyzed Soy Protein, Certified Organic Coconut Oil, Certified Organic Aloe Barbadensis Leaf Juice, Vegetable Glycerin, Certified Organic Caprylic/Capric Triglyceride, Certified Organic Panthenol, Polysorbate 20, Phenoxyethanol, Caprylyl Glycol, Fragrance.,mgs_brand=CURLS BLUEBERRY BLISS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/b/l/blueberry_bliss_reparative_hair_mask.png,,,,,,,,,,,,,,
CBB-11025,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/PRODUCTS/CLEANSE/SHAMPOO,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc,UAE",Curls - Blueberry Bliss Reparative Hair Wash,1,Taxable Goods,"Catalog, Search",6.25,,curls-blueberry-bliss-reparative-hair-wash,"4/3/23, 9:24 AM","6/20/24, 12:30 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=859776000215,featured=Yes,hair_concern=Coconut Oil Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,ingredients=Purified Water, Cocamidopropyl Betaine, Glycerin, Glycol Stearate, Polyquaterni-um-10, Certified Organic Blueberry Fruit Extract, Certified Organic Aloe Barbadensis Leaf Juice, Certified Organic Anthemis Nobilis Flower (Chamomile) Extract, Hydrolyzed Soy Protein, Polyquaternium-7, Cocamide DIPA, Fragrance, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Copper PCA, Citric Acid.,mgs_brand=CURLS BLUEBERRY BLISS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/b/l/blueberry_bliss_reparative_hairwash.png,,,,,,,,,,,,,,
RZC-32031,,Default,simple,"Default Category/Categories/Kids/PRODUCTS/CONDITION,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/VEGAN,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Women/PRODUCTS/CLEANSE/SHAMPOO,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Men/PRODUCTS/CLEANSE/SHAMPOO,Default Category/TV /Voluminous curls in 5 steps with Rizos Curls,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@haya_aldoserri,Default Category/Categories/Women,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly","base,gcc,UAE",Rizos Curls Hydrating Shampoo 10oz,1,Taxable Goods,"Catalog, Search",7.95,,rizos-curls-hydrating-shampoo,"4/3/23, 9:24 AM","8/2/24, 10:15 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=860000320313,featured=No,hair_concern=Vegan|Protein Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<p>Apply to scalp & massage into lather. Use our Scalp Massage Brush to massage scalp while lathering. Rinse thoroughly.&nbsp;Follow with Rizos Curls Deep Conditioner.</p>
<p>Caution: Avoid contact with eyes. If product gets into eye rinse thoroughly with water. For external use only.</p>,ingredients=Water (Aqua/Eau), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Cocamidopropylamine Oxide, Sodium Lauroyl Sarcosinate, Glycereth 26, Moringa Oleifera Seed Oil, Butyrospermum Parkii (Shea) Butter, DL Panthenol (Provitamin B5), Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Behentrimonium Chloride, Glycerin, Cetyl Alcohol, Glycol Distearate, Polyquaternium 7, Stearyl Alcohol, Disodium EDTA, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Fragrance (parfum),mgs_brand=RIZOS CURLS,sm_featured=No,warnings=Caution: Avoid contact with eyes. If product gets into eye rinse thoroughly with water. For external use only.",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/h/y/hydrating_shampoo.jpg,/h/y/hydrating_shampoo_2_.jpg,/h/y/hydrating_shampoo_3_.jpg",",,",,,,,,,,,,,,,
RZC-32031,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32031,ar,Default,simple,,,ريزوس كيرلز هايدريتينج شامبو 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على فروة الرأس ودلكي حتى تتكون رغوة. استخدمي فرشاة تدليك فروة الرأس لتدليك فروة الرأس أثناء الرغوة. اشطفيه جيدًا. استخدمي بعد ذلك بلسم ريزوس كيرلز ديب كونديشنر.</p>
<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>,warnings=<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32031,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32031,gcc_ar,Default,simple,,,ريزوس كيرلز هايدريتينج شامبو 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على فروة الرأس ودلكي حتى تتكون رغوة. استخدمي فرشاة تدليك فروة الرأس لتدليك فروة الرأس أثناء الرغوة. اشطفيه جيدًا. استخدمي بعد ذلك بلسم ريزوس كيرلز ديب كونديشنر.</p>
<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>,warnings=<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32031,uae_ar,Default,simple,,,ريزوس كيرلز هايدريتينج شامبو 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على فروة الرأس ودلكي حتى تتكون رغوة. استخدمي فرشاة تدليك فروة الرأس لتدليك فروة الرأس أثناء الرغوة. اشطفيه جيدًا. استخدمي بعد ذلك بلسم ريزوس كيرلز ديب كونديشنر.</p>
<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>,warnings=<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32030,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Women/PRODUCTS/MOISTURIZE/CREAM,Default Category/Categories/Men/PRODUCTS/MOISTURIZE/CREAM,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/PRODUCTS/STYLE/CREAM,Default Category/Categories/Men/PRODUCTS/STYLE/CREAM,Default Category/TV /Voluminous curls in 5 steps with Rizos Curls,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@haya_aldoserri,Default Category/Categories/Women,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly,Default Category/Categories/Women/PRODUCTS/STYLE/ONE & DONE STYLERS","base,gcc,UAE",Rizos Curls Curl Defining Cream 10oz,1,Taxable Goods,"Catalog, Search",8.5,,rizos-curls-curl-defining-cream,"4/3/23, 9:24 AM","8/5/24, 11:55 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=860000320306,featured=No,hair_concern=Protein Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<p>Apply quarter size amount into hand & work through damp hair. Focus on areas that require most moisture. Scrunch hair to activate texture & use fingers to shape curls. Dry hair with our Diffuser to enhance definition & volume. While drying, apply additional product to areas that require more moisture.</p>
<p>On thin or fine hair, apply sparingly to avoid weighing down the hair.</p>,ingredients=Water (Aqua/Eau), Caprylic/Capric Triglyceride, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Cetrimonium Chloride, Aloe Barbadensis (Aloe Vera) Leaf Juice, Trehalose, Glycerin, Fragrance (Parfum), Hydroxypropyl Starch Phosphate, Polyurethane-14, AMP Acrylates Copolymer, PVP, Behentrimonium Chloride, Cetyl Alcohol, Panthenol (Provitamin B5), Butyrospermum Parkii (Shea) Butter, Beeswax, Tamarindus Indica (Tamarind) Fruit Extract, Ethylhexylglycerin, Phenoxyethanol,mgs_brand=RIZOS CURLS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/c/u/curl_defining_cream.jpg,/c/u/curl_defining_cream_2_.jpg,/c/u/curl_defining_cream_3_.jpg",",,",,,,,,,,,,,,,
RZC-32030,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32030,ar,Default,simple,,,ريزوس كيرلز كيرل ديفاينينغ كريم 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعي كمية بحجم ربع عملة في يدك وافركي شعرك المبلل. ركزي على المناطق التي تحتاج إلى ترطيب أكثر. اجمعي شعرك لتنشيط الملمس واستخدمي أصابعك لتشكيل التجعيدات. جففي شعرك باستخدام المجفف الخاص بنا لتعزيز التعريف والحجم. أثناء التجفيف، ضعي منتجًا إضافيًا على المناطق التي تحتاج إلى المزيد من الترطيب.</p>
<p style=""text-align: right;"">على الشعر الرقيق أو الناعم، ضعيه باعتدال لتجنب ثقل الشعر.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32030,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32030,gcc_ar,Default,simple,,,ريزوس كيرلز كيرل ديفاينينغ كريم 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعي كمية بحجم ربع عملة في يدك وافركي شعرك المبلل. ركزي على المناطق التي تحتاج إلى ترطيب أكثر. اجمعي شعرك لتنشيط الملمس واستخدمي أصابعك لتشكيل التجعيدات. جففي شعرك باستخدام المجفف الخاص بنا لتعزيز التعريف والحجم. أثناء التجفيف، ضعي منتجًا إضافيًا على المناطق التي تحتاج إلى المزيد من الترطيب.</p>
<p style=""text-align: right;"">على الشعر الرقيق أو الناعم، ضعيه باعتدال لتجنب ثقل الشعر.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32030,uae_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32030,uae_ar,Default,simple,,,ريزوس كيرلز كيرل ديفاينينغ كريم 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعي كمية بحجم ربع عملة في يدك وافركي شعرك المبلل. ركزي على المناطق التي تحتاج إلى ترطيب أكثر. اجمعي شعرك لتنشيط الملمس واستخدمي أصابعك لتشكيل التجعيدات. جففي شعرك باستخدام المجفف الخاص بنا لتعزيز التعريف والحجم. أثناء التجفيف، ضعي منتجًا إضافيًا على المناطق التي تحتاج إلى المزيد من الترطيب.</p>
<p style=""text-align: right;"">على الشعر الرقيق أو الناعم، ضعيه باعتدال لتجنب ثقل الشعر.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32032,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/VEGAN,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Men/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Women/PRODUCTS/CONDITION/RINSE OUT,Default Category/Categories/Men/PRODUCTS/CONDITION/RINSE-OUT,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Men/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/PRODUCTS/CONDITION/DEEP CONDITIONER,Default Category/Categories/Women/PRODUCTS/TREAT/DEEP CONDITIONING MASK,Default Category/Categories/Men/PRODUCTS/CONDITION/DEEP CONDITIONER,Default Category/Categories/Men/PRODUCTS/TREAT/DEEP CONDITIONING MASK,Default Category/TV /Voluminous curls in 5 steps with Rizos Curls,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@dubai_curlee,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@haya_aldoserri,Default Category/Categories/Women","base,gcc,UAE",Rizos Curls Deep Conditioner 10oz,1,Taxable Goods,"Catalog, Search",7.95,,rizos-curls-deep-conditioner,"4/3/23, 9:24 AM","8/5/24, 9:15 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=860000320320,featured=No,hair_concern=Vegan|Protein Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<p>After shampooing, apply thoroughly to wet hair & allow conditioner to sink in.&nbsp;Detangle hair using our brush or comb. Leave conditioner in your hair for 5-10 minutes&nbsp;for deep moisture. Then rinse out.</p>
<p>Caution: Avoid contact with eyes. If product gets into eye rinse thoroughly with water. For external use only.</p>,ingredients=ater (Aqua/Eau), Cetyl Alcohol, Stearyl Alcohol, Behentrimonium Chloride, Cetrimonium Chloride, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Olea Europaea (Olive) Fruit Oil, Argania Spinosa Kernel (Argan) Oil, Butyrospermum Parkii (Shea) Butter, DL Panthenol (Provitamin B5), Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, PPG-1 Trideceth-6, Guar Hydroxypropyltrimonium, Phytic Acid, Phenoxyethanol, Ethylhexylglycerin, Fragrance (Parfum),mgs_brand=RIZOS CURLS,sm_featured=No,warnings=Caution: Avoid contact with eyes. If product gets into eye rinse thoroughly with water. For external use only.",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/d/e/deep_conditioner_2_.jpg,/d/e/deep_conditioner_3_.jpg,/d/e/deep_conditioner_2.jpg",",,",,,,,,,,,,,,,
RZC-32032,ar,Default,simple,,,ريزوس كيرلز ديب كونديشنر 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">بعد غسل الشعر بالشامبو، ضعيه جيدًا على الشعر المبلل واتركي البلسم يتغلغل في الشعر. فكي تشابك الشعر باستخدام الفرشاة أو المشط. اتركي البلسم في شعرك لمدة 5-10 دقائق لترطيبه بعمق. ثم اشطفيه.</p>
<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>,warnings=<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZC-32032,gcc_ar,Default,simple,,,ريزوس كيرلز ديب كونديشنر 10 أونصه,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">بعد غسل الشعر بالشامبو، ضعيه جيدًا على الشعر المبلل واتركي البلسم يتغلغل في الشعر. فكي تشابك الشعر باستخدام الفرشاة أو المشط. اتركي البلسم في شعرك لمدة 5-10 دقائق لترطيبه بعمق. ثم اشطفيه.</p>
<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>,warnings=<p style=""text-align: right;"">تحذير: تجنبي ملامسة العينين. إذا دخل المنتج في العين، اشطفيه جيدًا بالماء. للاستخدام الخارجي فقط.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
